CV.IA.CNT;IDE_Uniclass
CV.IA.CNT;INF_Campata di appartenenza
CV.IA.CNT;INF_Codice BMS
CV.IA.CNT;INF_Impalcato di appartenenza
CV.IA.CNT;INF_Numerazione struttura campata
CV.IA.CNT;LOC_Carreggiata
CV.IA.CNT;LOC_Direzione
CV.IA.CNT;TEC_Documentazione tecnica
CV.IA.CNT;TEC_Materiale
CV.IA.CNT;TEC_Tipologia acciaio
CV.IA.CNT;TEC_Tipologia profilo
CV.IC.COR;ANA_Esecutore
CV.IC.COR;ANA_Progettista
CV.IC.COR;GEO_Altezza
CV.IC.COR;GEO_Larghezza
CV.IC.COR;GEO_Lunghezza
CV.IC.COR;GEO_Pendenza
CV.IC.COR;GEO_Pendenza sponde
CV.IC.COR;GEO_Peso
CV.IC.COR;GEO_Quota fine tratto
CV.IC.COR;GEO_Quota inizio tratto
CV.IC.COR;GEO_Raggio
CV.IC.COR;GEO_Quota altimetrica inferiore
CV.IC.COR;GEO_Volume
CV.IC.COR;GEO_Identificativo concio
CV.IC.COR;IDE_Codice opera
CV.IC.COR;IDE_Codice WBS
CV.IC.COR;IDE_Gruppo anagrafica
CV.IC.COR;IDE_ID Elemento
CV.IC.COR;IDE_LOR
CV.IC.COR;IDE_Uniclass
CV.IC.COR;INF_Campata di appartenenza
CV.IC.COR;INF_Numerazione struttura campata
CV.IC.COR;INF_Impalcato di appartenenza
CV.IC.COR;INF_Codice BMS
CV.IC.COR;LOC_Carreggiata
CV.IC.COR;LOC_Direzione
CV.IC.COR;TEC_Documentazione tecnica
CV.IC.COR;TEC_Materiale
CV.IC.COR;TEC_Incidenza armatura
CV.IC.COR;TEC_Tipologia acciaio
CV.IC.COR;TEC_Classificazione d uso stradale
CV.IA.COR;ANA_Esecutore
CV.IA.COR;ANA_Progettista
CV.IA.COR;GEO_Altezza
CV.IA.COR;GEO_Larghezza
CV.IA.COR;GEO_Lunghezza
CV.IA.COR;GEO_Pendenza
CV.IA.COR;GEO_Pendenza sponde
CV.IA.COR;GEO_Peso
CV.IA.COR;GEO_Quota fine tratto
CV.IA.COR;GEO_Quota inizio tratto
CV.IA.COR;GEO_Raggio
CV.IA.COR;GEO_Quota altimetrica inferiore
CV.IA.COR;GEO_Volume
CV.IA.COR;GEO_Identificativo concio
CV.IA.COR;IDE_Codice opera
CV.IA.COR;IDE_Codice WBS
CV.IA.COR;IDE_Gruppo anagrafica
CV.IA.COR;IDE_ID Elemento
CV.IA.COR;IDE_LOR
CV.IA.COR;IDE_Uniclass
CV.IA.COR;INF_Campata di appartenenza
CV.IA.COR;INF_Numerazione struttura campata
CV.IA.COR;INF_Impalcato di appartenenza
CV.IA.COR;INF_Codice BMS
CV.IA.COR;LOC_Carreggiata
CV.IA.COR;LOC_Direzione
CV.IA.COR;TEC_Documentazione tecnica
CV.IA.COR;TEC_Materiale
CV.IA.COR;TEC_Incidenza armatura
CV.IA.COR;TEC_Tipologia acciaio
CV.IA.COR;TEC_Classificazione d uso stradale
CV.IC.CUN;ANA_Esecutore
CV.IC.CUN;ANA_Progettista
CV.IC.CUN;GEO_Altezza
CV.IC.CUN;GEO_Larghezza
CV.IC.CUN;GEO_Lunghezza
CV.IC.CUN;GEO_Pendenza
CV.IC.CUN;GEO_Pendenza sponde
CV.IC.CUN;GEO_Peso
CV.IC.CUN;GEO_Quota fine tratto
CV.IC.CUN;GEO_Quota inizio tratto
CV.IC.CUN;GEO_Raggio
CV.IC.CUN;IDE_Codice opera
CV.IC.CUN;IDE_Codice WBS
CV.IC.CUN;IDE_Gruppo anagrafica
CV.IC.CUN;IDE_ID Elemento
CV.IC.CUN;IDE_LOR
CV.IC.CUN;IDE_Uniclass
CV.IC.CUN;INF_Campata di appartenenza
CV.IC.CUN;INF_Numerazione struttura campata
CV.IC.CUN;INF_Impalcato di appartenenza
CV.IC.CUN;INF_Codice BMS
CV.IC.CUN;LOC_Carreggiata
CV.IC.CUN;LOC_Direzione
CV.IC.CUN;TEC_Documentazione tecnica
CV.IC.CUN;TEC_Materiale
CV.IC.CUN;TEC_Classificazione d uso stradale
CV.IA.CUN;ANA_Esecutore
CV.IA.CUN;ANA_Progettista
CV.IA.CUN;GEO_Altezza
CV.IA.CUN;GEO_Larghezza
CV.IA.CUN;GEO_Lunghezza
CV.IA.CUN;GEO_Pendenza
CV.IA.CUN;GEO_Pendenza sponde
CV.IA.CUN;GEO_Peso
CV.IA.CUN;GEO_Quota fine tratto
CV.IA.CUN;GEO_Quota inizio tratto
CV.IA.CUN;GEO_Raggio
CV.IA.CUN;IDE_Codice opera
CV.IA.CUN;IDE_Codice WBS
CV.IA.CUN;IDE_Gruppo anagrafica
